node	node_name
508	R-HSA-1912420
509	R-HSA-196791
510	R-HSA-8849470
511	R-HSA-1295596
512	R-HSA-171007
513	R-HSA-5663220
514	R-HSA-1253288
515	R-HSA-186763
516	R-HSA-8934593
517	R-HSA-8941858
518	R-HSA-9603381
519	R-HSA-8949275
520	R-HSA-193144
521	R-HSA-2453902
522	R-HSA-170968
523	R-HSA-170984
524	R-HSA-187706
525	R-HSA-5674499
526	R-HSA-163560
527	R-HSA-196108
528	R-HSA-194002
529	R-HSA-211976
530	R-HSA-2514859
531	R-HSA-399997
532	R-HSA-4086398
533	R-HSA-5668599
534	R-HSA-163358
535	R-HSA-163615
536	R-HSA-164378
537	R-HSA-180024
538	R-HSA-381676
539	R-HSA-5610780
540	R-HSA-5610783
541	R-HSA-5610785
542	R-HSA-9634600
543	R-HSA-193048
544	R-HSA-5357786
545	R-HSA-5626978
546	R-HSA-2160916
547	R-HSA-159418
548	R-HSA-193368
549	R-HSA-193807
550	R-HSA-200425
551	R-HSA-204174
552	R-HSA-380095
553	R-HSA-391908
554	R-HSA-1483191
555	R-HSA-211979
556	R-HSA-6804116
557	R-HSA-380108
558	R-HSA-1250342
559	R-HSA-198203
560	R-HSA-9028335
561	R-HSA-202670
562	R-HSA-74749
563	R-HSA-187024
564	R-HSA-6803207
565	R-HSA-388479
566	R-HSA-375281
567	R-HSA-198323
568	R-HSA-198693
569	R-HSA-3769402
570	R-HSA-6804759
571	R-HSA-8849469
572	R-HSA-8948751
573	R-HSA-9604323
574	R-HSA-9614399
575	R-HSA-197264
576	R-HSA-2142770
577	R-HSA-202040
578	R-HSA-390651
579	R-HSA-195399
580	R-HSA-9013695
581	R-HSA-75876
582	R-HSA-9022707
583	R-HSA-420499
584	R-HSA-166208
585	R-HSA-380972
586	R-HSA-2028269
587	R-HSA-205025
588	R-HSA-420092
589	R-HSA-193648
590	R-HSA-205043
591	R-HSA-1482798
592	R-HSA-1483115
593	R-HSA-417957
594	R-HSA-196299
595	R-HSA-4641262
596	R-HSA-5635838
597	R-HSA-199920
598	R-HSA-163765
599	R-HSA-193692
600	R-HSA-9017802
601	R-HSA-5250924
602	R-HSA-112382
603	R-HSA-113418
604	R-HSA-427413
605	R-HSA-674695
606	R-HSA-73762
607	R-HSA-73772
608	R-HSA-73776
609	R-HSA-73779
610	R-HSA-73863
611	R-HSA-75953
612	R-HSA-77075
613	R-HSA-193775
614	R-HSA-74217
615	R-HSA-8941284
616	R-HSA-8951936
617	R-HSA-2173791
618	R-HSA-112412
619	R-HSA-1250347
620	R-HSA-9026519
621	R-HSA-9028731
622	R-HSA-9034864
623	R-HSA-201688
624	R-HSA-8939243
625	R-HSA-5362798
626	R-HSA-8948747
627	R-HSA-8963693
628	R-HSA-196780
629	R-HSA-6811555
630	R-HSA-2173796
631	R-HSA-427389
632	R-HSA-4641265
633	R-HSA-9022702
634	R-HSA-9032845
635	R-HSA-419812
636	R-HSA-6803204
637	R-HSA-8866907
638	R-HSA-8939246
639	R-HSA-8941856
640	R-HSA-9013508
641	R-HSA-9614657
642	R-HSA-9617629
643	R-HSA-427359
644	R-HSA-1482883
645	R-HSA-426048
646	R-HSA-8866911
647	R-HSA-391906
648	R-HSA-111931
649	R-HSA-112399
650	R-HSA-112409
651	R-HSA-114508
652	R-HSA-1236394
653	R-HSA-1433557
654	R-HSA-1483206
655	R-HSA-1483255
656	R-HSA-163359
657	R-HSA-165159
658	R-HSA-1655829
659	R-HSA-167044
660	R-HSA-169893
661	R-HSA-177929
662	R-HSA-186797
663	R-HSA-187015
664	R-HSA-190239
665	R-HSA-190241
666	R-HSA-190242
667	R-HSA-1912422
668	R-HSA-192105
669	R-HSA-193639
670	R-HSA-194313
671	R-HSA-195253
672	R-HSA-196071
673	R-HSA-196807
674	R-HSA-1980143
675	R-HSA-1980145
676	R-HSA-198753
677	R-HSA-199418
678	R-HSA-201681
679	R-HSA-202131
680	R-HSA-204998
681	R-HSA-211000
682	R-HSA-211897
683	R-HSA-2142753
684	R-HSA-2142845
685	R-HSA-2161522
686	R-HSA-2173793
687	R-HSA-2514856
688	R-HSA-354192
689	R-HSA-373080
690	R-HSA-375276
691	R-HSA-375280
692	R-HSA-390918
693	R-HSA-391903
694	R-HSA-397795
695	R-HSA-400206
696	R-HSA-4086400
697	R-HSA-418038
698	R-HSA-422356
699	R-HSA-428157
700	R-HSA-4420097
701	R-HSA-5250913
702	R-HSA-5250941
703	R-HSA-5358346
704	R-HSA-5610787
705	R-HSA-5625740
706	R-HSA-5632684
707	R-HSA-5633008
708	R-HSA-5654687
709	R-HSA-5654696
710	R-HSA-5654708
711	R-HSA-5654716
712	R-HSA-5654726
713	R-HSA-5654727
714	R-HSA-5654732
715	R-HSA-5654733
716	R-HSA-5675221
717	R-HSA-6791312
718	R-HSA-6804758
719	R-HSA-6806003
720	R-HSA-6807070
721	R-HSA-70171
722	R-HSA-70268
723	R-HSA-71291
724	R-HSA-73854
725	R-HSA-75105
726	R-HSA-75893
727	R-HSA-75955
728	R-HSA-76042
729	R-HSA-881907
730	R-HSA-8848021
731	R-HSA-8863795
732	R-HSA-8864260
733	R-HSA-8875878
734	R-HSA-8878159
735	R-HSA-8878171
736	R-HSA-8941326
737	R-HSA-8956321
738	R-HSA-8978934
739	R-HSA-8979227
740	R-HSA-8986944
741	R-HSA-9006115
742	R-HSA-9006335
743	R-HSA-9009391
744	R-HSA-9013507
745	R-HSA-9013694
746	R-HSA-9018679
747	R-HSA-9034015
748	R-HSA-9614085
749	R-HSA-111933
750	R-HSA-1227986
751	R-HSA-1257604
752	R-HSA-1483257
753	R-HSA-15869
754	R-HSA-1630316
755	R-HSA-163685
756	R-HSA-170834
757	R-HSA-187687
758	R-HSA-193704
759	R-HSA-194068
760	R-HSA-194138
761	R-HSA-195258
762	R-HSA-196849
763	R-HSA-198725
764	R-HSA-211945
765	R-HSA-212165
766	R-HSA-2187338
767	R-HSA-2428928
768	R-HSA-373076
769	R-HSA-3858494
770	R-HSA-416476
771	R-HSA-5358351
772	R-HSA-5633007
773	R-HSA-5654736
774	R-HSA-5654738
775	R-HSA-5654741
776	R-HSA-5654743
777	R-HSA-5673001
778	R-HSA-6806834
779	R-HSA-70326
780	R-HSA-71406
781	R-HSA-73864
782	R-HSA-74751
783	R-HSA-8878166
784	R-HSA-8939211
785	R-HSA-8978868
786	R-HSA-9006921
787	R-HSA-9006927
788	R-HSA-9012852
789	R-HSA-9018678
790	R-HSA-111997
791	R-HSA-1428517
792	R-HSA-157118
793	R-HSA-187037
794	R-HSA-190236
795	R-HSA-194315
796	R-HSA-195721
797	R-HSA-196854
798	R-HSA-211859
799	R-HSA-2428924
800	R-HSA-3700989
801	R-HSA-500792
802	R-HSA-5684996
803	R-HSA-71387
804	R-HSA-73887
805	R-HSA-74752
806	R-HSA-8957322
807	R-HSA-9006931
808	R-HSA-9006936
809	R-HSA-111996
810	R-HSA-1489509
811	R-HSA-166520
812	R-HSA-212436
813	R-HSA-2404192
814	R-HSA-556833
815	R-HSA-5683057
816	R-HSA-112043
817	R-HSA-1430728
818	R-HSA-73857
819	R-HSA-9006925
820	R-HSA-9006934
821	R-HSA-112040
822	R-HSA-74160
823	R-HSA-111885
824	R-HSA-418594
825	R-HSA-388396
826	R-HSA-372790
827	R-HSA-162582
