node	node_name
508	R-HSA-198203
509	R-HSA-9028335
510	R-HSA-202670
511	R-HSA-74749
512	R-HSA-187024
513	R-HSA-6803207
514	R-HSA-388479
515	R-HSA-375281
516	R-HSA-198323
517	R-HSA-198693
518	R-HSA-3769402
519	R-HSA-6804759
520	R-HSA-8849469
521	R-HSA-8948751
522	R-HSA-9604323
523	R-HSA-9614399
524	R-HSA-202040
525	R-HSA-390651
526	R-HSA-195399
527	R-HSA-9013695
528	R-HSA-9022707
529	R-HSA-420499
530	R-HSA-166208
531	R-HSA-380972
532	R-HSA-2028269
533	R-HSA-205025
534	R-HSA-420092
535	R-HSA-193648
536	R-HSA-205043
537	R-HSA-417957
538	R-HSA-196299
539	R-HSA-4641262
540	R-HSA-5635838
541	R-HSA-199920
542	R-HSA-193692
543	R-HSA-9017802
544	R-HSA-5250924
545	R-HSA-112382
546	R-HSA-113418
547	R-HSA-427413
548	R-HSA-674695
549	R-HSA-73762
550	R-HSA-73772
551	R-HSA-73776
552	R-HSA-73779
553	R-HSA-73863
554	R-HSA-75953
555	R-HSA-77075
556	R-HSA-8941284
557	R-HSA-8951936
558	R-HSA-2173791
559	R-HSA-112412
560	R-HSA-1250347
561	R-HSA-9026519
562	R-HSA-9028731
563	R-HSA-9034864
564	R-HSA-201688
565	R-HSA-8939243
566	R-HSA-5362798
567	R-HSA-8948747
568	R-HSA-6811555
569	R-HSA-2173796
570	R-HSA-427389
571	R-HSA-4641265
572	R-HSA-9022702
573	R-HSA-9032845
574	R-HSA-419812
575	R-HSA-6803204
576	R-HSA-8866907
577	R-HSA-8939246
578	R-HSA-8941856
579	R-HSA-9013508
580	R-HSA-9614657
581	R-HSA-9617629
582	R-HSA-427359
583	R-HSA-426048
584	R-HSA-8866911
585	R-HSA-391906
586	R-HSA-111931
587	R-HSA-112399
588	R-HSA-112409
589	R-HSA-114508
590	R-HSA-1236394
591	R-HSA-1433557
592	R-HSA-165159
593	R-HSA-167044
594	R-HSA-169893
595	R-HSA-177929
596	R-HSA-186797
597	R-HSA-187015
598	R-HSA-190239
599	R-HSA-190241
600	R-HSA-190242
601	R-HSA-1912422
602	R-HSA-193639
603	R-HSA-194313
604	R-HSA-195253
605	R-HSA-1980143
606	R-HSA-1980145
607	R-HSA-198753
608	R-HSA-199418
609	R-HSA-201681
610	R-HSA-204998
611	R-HSA-211000
612	R-HSA-2173793
613	R-HSA-2514856
614	R-HSA-354192
615	R-HSA-373080
616	R-HSA-375276
617	R-HSA-375280
618	R-HSA-391903
619	R-HSA-397795
620	R-HSA-4086400
621	R-HSA-418038
622	R-HSA-4420097
623	R-HSA-5250913
624	R-HSA-5250941
625	R-HSA-5358346
626	R-HSA-5610787
627	R-HSA-5625740
628	R-HSA-5632684
629	R-HSA-5633008
630	R-HSA-5654687
631	R-HSA-5654696
632	R-HSA-5654708
633	R-HSA-5654716
634	R-HSA-5654726
635	R-HSA-5654727
636	R-HSA-5654732
637	R-HSA-5654733
638	R-HSA-5675221
639	R-HSA-6791312
640	R-HSA-6804758
641	R-HSA-6806003
642	R-HSA-6807070
643	R-HSA-73854
644	R-HSA-75893
645	R-HSA-75955
646	R-HSA-76042
647	R-HSA-881907
648	R-HSA-8848021
649	R-HSA-8863795
650	R-HSA-8864260
651	R-HSA-8875878
652	R-HSA-8878159
653	R-HSA-8878171
654	R-HSA-8941326
655	R-HSA-8986944
656	R-HSA-9006115
657	R-HSA-9006335
658	R-HSA-9009391
659	R-HSA-9013507
660	R-HSA-9013694
661	R-HSA-9034015
662	R-HSA-9614085
663	R-HSA-111933
664	R-HSA-1227986
665	R-HSA-1257604
666	R-HSA-170834
667	R-HSA-187687
668	R-HSA-193704
669	R-HSA-194138
670	R-HSA-195258
671	R-HSA-198725
672	R-HSA-212165
673	R-HSA-2187338
674	R-HSA-2428928
675	R-HSA-373076
676	R-HSA-3858494
677	R-HSA-416476
678	R-HSA-5358351
679	R-HSA-5633007
680	R-HSA-5654736
681	R-HSA-5654738
682	R-HSA-5654741
683	R-HSA-5654743
684	R-HSA-5673001
685	R-HSA-6806834
686	R-HSA-73864
687	R-HSA-74751
688	R-HSA-8878166
689	R-HSA-8939211
690	R-HSA-9006921
691	R-HSA-9006927
692	R-HSA-9012852
693	R-HSA-111997
694	R-HSA-157118
695	R-HSA-187037
696	R-HSA-190236
697	R-HSA-194315
698	R-HSA-195721
699	R-HSA-2428924
700	R-HSA-3700989
701	R-HSA-500792
702	R-HSA-5684996
703	R-HSA-73887
704	R-HSA-74752
705	R-HSA-9006931
706	R-HSA-9006936
707	R-HSA-111996
708	R-HSA-1489509
709	R-HSA-166520
710	R-HSA-212436
711	R-HSA-2404192
712	R-HSA-5683057
713	R-HSA-112043
714	R-HSA-73857
715	R-HSA-9006925
716	R-HSA-9006934
717	R-HSA-112040
718	R-HSA-74160
719	R-HSA-111885
720	R-HSA-418594
721	R-HSA-388396
722	R-HSA-372790
723	R-HSA-162582
